"ref_area.label","indicator.label","source.label","sex.label","time","obs_value","obs_status.label"
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2011",44.27,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2010",75.27,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2010",99.9,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2010",43.214,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2009",74.757,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2009",99.9,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2009",42.151,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2008",74.245,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2008",99.9,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2008",41.086,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2007",73.735,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2007",99.9,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2007",40.024,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2006",73.225,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2006",99.9,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2006",38.962,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2005",72.716,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2005",99.9,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2005",37.898,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2004",72.207,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2004",99.9,
"Nicaragua","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2004",36.863,
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2022",91.964,
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2022",98.393,
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2022",85.235,
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2021",91.383,
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2021",97.9,
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2021",84.563,
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2020",90.523,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2020",95.8,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2020",85,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2019",90.356,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2019",97.3,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2019",83.1,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2018",89.071,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2018",95.7,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2018",82.1,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2017",89.477,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2017",96.2,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2017",82.4,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2016",90.038,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2016",96.7,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2016",83,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2015",89.896,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2015",96.4,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2015",83.1,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2014",89.26,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2014",96.9,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2014",81.2,"Real value"
"Netherlands","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2013",89.694,"Real value"
